source	destination	disposition	evidence
references/threat-modeling.md#L42-L52	threat-modeling#Checklist-1	corrected	every crossing must be anchored to an artifact before it enters the inventory, and the item output is a table of crossings each with its anchor and the lens that owns the control - nothing in item 1 is a finding on its own
references/threat-modeling.md#L54	threat-modeling#Checklist-1	corrected	the absolute "Every time data crosses a trust boundary, it must be re-validated" is the sentence that produces this lens most common false positive. Restated without the absolute: parse-don't-validate is strictly stronger, and the finding exists only when a second construction path that bypasses the parser can be named (model_construct, construct(, .copy(update=, a raw dict cast, unsafe, a deserializer, an ORM row hydrated directly, a test factory in production code)
references/threat-modeling.md#L56	threat-modeling#Checklist-1	preserved	the common bug (validate at the API edge, inner layers trust the outer check, someone adds a second entry point) and the defense (validate at every boundary and at least once at the most sensitive operation) carried unchanged
references/threat-modeling.md#L93-L127	threat-modeling#Checklist-2	preserved	all six attacker profiles carried across with their sophistication and volume characterizations
references/threat-modeling.md#L101	threat-modeling#Checklist-2	corrected	the field label "Defends against:" has the attacker as its grammatical subject, so the line asserts that the attacker defends against your controls. Renamed "Defeated by:" - in a brief handed to an autonomous auditor that field IS the mitigation list, and reading it backwards inverts the recommendation
references/threat-modeling.md#L106	threat-modeling#Checklist-2	corrected	same label defect at the insider profile; renamed "Defeated by:" and the attribution-logging control identified as cross-boundary-attribution-logging, this lens own topic
references/threat-modeling.md#L112	threat-modeling#Checklist-2	corrected	same label defect at the targeted-external profile; renamed "Defeated by:" and "MFA on everything important" sharpened to phishing-resistant MFA on every production path plus detection that fires on the second hop
references/threat-modeling.md#L117	threat-modeling#Checklist-2	corrected	same label defect at the supply-chain profile; renamed "Defeated by:", and "SBOM, dependency review, signing, hermetic builds" restated as pinning and lockfiles, a quarantine window on new versions, build-environment isolation, and verifying what actually ships rather than who signed it. All controls belong to cicd-and-supply-chain
references/threat-modeling.md#L122	threat-modeling#Checklist-2	corrected	same label defect at the compromised-endpoint profile; renamed "Defeated by:" and extended with an admin token scope small enough that the endpoint is not a control-plane takeover
references/threat-modeling.md#L125-L127	threat-modeling#Checklist-2	corrected	"Out of scope for most products; not worth defending against beyond basics" is both wrong and quotable for the behavioral-health, healthcare and infrastructure codebases this lens activates on. The accurate reason is that the profile adds no DISTINCT checks - every control that matters against it is already listed - so a separate profile inflates the model without changing a finding
references/threat-modeling.md#L93-L95	threat-modeling#Checklist-2	corrected	the device premise is added as a premise rather than a finding: for any client the user controls, every value it sends is attacker-chosen, every check it performs can be removed, every secret it holds is readable. The findings it implies (client-trusted-business-rules, secrets-in-browser-bundle, secrets-in-mobile-binary) belong to web-and-api and mobile-app-security
references/threat-modeling.md#L12-L22	threat-modeling#Checklist-3	preserved	the six STRIDE letters and their questions carried across in substance
references/threat-modeling.md#L14	threat-modeling#Checklist-3	corrected	"for each component / data flow / trust boundary, ask whether each of these applies" gains the N/A-with-a-one-line-reason rule and the explicit statement that the method does not require one threat per letter per component; forcing a full matrix produces findings whose only justification is the shape of the acronym
references/threat-modeling.md#L23	threat-modeling#Checklist-3	corrected	"how, what's the impact, and what's the mitigation" retained, with "mitigation" reframed as "what is missing", because the control at a crossing is usually another lens finding
references/threat-modeling.md#L25-L36	threat-modeling#Checklist-3	preserved	the share-document-by-link worked example is retained as the STRIDE illustration
references/threat-modeling.md#L30	threat-modeling#Checklist-3	corrected	L30 (T, "can the link be modified to grant broader access") and L34 (E, "can a viewer-permission link be modified to grant editor") are the same threat emitted twice - the duplicate-finding failure this corpus exists to eliminate. T is now integrity of the capability token itself (unsigned or malleable payload, truncation, duplicate parameter into the redeem handler); E is the authorization consequence reached by any means
references/threat-modeling.md#L34	threat-modeling#Checklist-3	corrected	the rule that stops the duplicate is stated explicitly: if the only path to E is through T, report one threat; two threats require two independent paths
references/threat-modeling.md#L29	threat-modeling#Checklist-3	moved	S "Depends on entropy + signing": the entropy half is csprng-and-token-entropy and is deferred to crypto-and-key-management with the file and line
references/threat-modeling.md#L31	threat-modeling#Checklist-3	preserved	R "is there a log of who accessed it via that link" kept, identified as this lens own cross-boundary-attribution-logging, and extended with whether the record survives the anonymous-to-session transition
references/threat-modeling.md#L32	threat-modeling#Checklist-3	preserved	I "can the existence of a document be inferred from the URL space" kept, extended with a differing response to a valid-but-unauthorized identifier
